Onset,Offset,MIDI number,Pitch name,Duration,Staff,Measure,Beat in Measure
286.25,286.5,81,A5,0.25,0,71,2.25
286.5,286.75,83,B5,0.25,0,71,2.5
286.75,287.0,81,A5,0.25,0,71,2.75
287.0,287.25,85,C#6,0.25,0,71,3.0
287.25,287.5,81,A5,0.25,0,71,3.25
287.5,287.75,83,B5,0.25,0,71,3.5
287.75,288.0,81,A5,0.25,0,71,3.75
288.0,288.25,90,F#6,0.25,0,72,0.0
288.25,288.5,83,B5,0.25,0,72,0.25
288.25,288.5,81,A5,0.25,0,72,0.25
288.5,288.75,90,F#6,0.25,0,72,0.5
288.75,289.0,81,A5,0.25,0,72,0.75
288.75,289.0,83,B5,0.25,0,72,0.75
289.0,289.25,90,F#6,0.25,0,72,1.0
289.25,289.5,81,A5,0.25,0,72,1.25
289.25,289.5,83,B5,0.25,0,72,1.25
289.5,289.75,90,F#6,0.25,0,72,1.5
289.75,290.0,83,B5,0.25,0,72,1.75
289.75,290.0,81,A5,0.25,0,72,1.75
290.0,290.25,90,F#6,0.25,0,72,2.0
290.25,290.5,81,A5,0.25,0,72,2.25
290.25,290.5,83,B5,0.25,0,72,2.25
290.5,290.75,90,F#6,0.25,0,72,2.5
290.75,291.0,83,B5,0.25,0,72,2.75
290.75,291.0,81,A5,0.25,0,72,2.75
291.0,291.25,90,F#6,0.25,0,72,3.0
291.25,291.5,81,A5,0.25,0,72,3.25
291.25,291.5,83,B5,0.25,0,72,3.25
291.5,291.75,90,F#6,0.25,0,72,3.5
291.75,292.0,81,A5,0.25,0,72,3.75
291.75,292.0,83,B5,0.25,0,72,3.75
292.0,300.0,64,E4,8.0,1,73,0.0
292.0,295.0,80,G#5,3.0,0,73,0.0
292.0,295.0,83,B5,3.0,0,73,0.0
292.0,294.0,76,E5,2.0,1,73,0.0
292.0,295.0,88,E6,3.0,0,73,0.0
294.0,296.0,68,G#4,2.0,1,73,2.0
294.0,296.0,74,D5,2.0,1,73,2.0
294.0,296.0,71,B4,2.0,1,73,2.0
295.0,295.25,88,E6,0.25,0,73,3.0
295.25,295.5,86,D6,0.25,0,73,3.25
295.5,295.75,84,C6,0.25,0,73,3.5
295.75,296.0,83,B5,0.25,0,73,3.75
296.0,298.0,72,C5,2.0,1,74,0.0
296.0,298.0,69,A4,2.0,1,74,0.0
296.0,296.25,84,C6,0.25,0,74,0.0
296.25,296.5,83,B5,0.25,0,74,0.25
296.5,296.75,81,A5,0.25,0,74,0.5
296.75,297.0,80,G#5,0.25,0,74,0.75
297.0,297.25,81,A5,0.25,0,74,1.0
297.25,297.5,83,B5,0.25,0,74,1.25
297.5,297.75,84,C6,0.25,0,74,1.5
297.75,298.0,86,D6,0.25,0,74,1.75
298.0,298.25,88,E6,0.25,0,74,2.0
298.0,300.0,68,G#4,2.0,1,74,2.0
298.0,300.0,74,D5,2.0,1,74,2.0
298.0,300.0,71,B4,2.0,1,74,2.0
298.25,298.5,89,F6,0.25,0,74,2.25
298.5,298.75,88,E6,0.25,0,74,2.5
298.75,299.0,87,D#6,0.25,0,74,2.75
299.0,299.25,88,E6,0.25,0,74,3.0
299.25,299.5,86,D6,0.25,0,74,3.25
299.5,299.75,84,C6,0.25,0,74,3.5
299.75,300.0,83,B5,0.25,0,74,3.75
300.0,301.0,69,A4,1.0,1,75,0.0
300.0,300.25,84,C6,0.25,0,75,0.0
300.0,301.0,72,C5,1.0,1,75,0.0
300.25,300.5,86,D6,0.25,0,75,0.25
300.5,300.75,84,C6,0.25,0,75,0.5
300.75,301.0,83,B5,0.25,0,75,0.75
301.0,301.25,81,A5,0.25,0,75,1.0
301.25,301.5,80,G#5,0.25,0,75,1.25
301.5,301.75,81,A5,0.25,0,75,1.5
301.75,302.0,83,B5,0.25,0,75,1.75
302.0,303.0,84,C6,1.0,0,75,2.0
302.0,304.0,66,F#4,2.0,1,75,2.0
302.0,304.0,72,C5,2.0,0,75,2.0
302.0,304.0,57,A3,2.0,1,75,2.0
302.0,304.0,60,C4,2.0,1,75,2.0
302.0,304.0,69,A4,2.0,1,75,2.0
303.0,303.5,81,A5,0.5,0,75,3.0
303.5,304.0,78,F#5,0.5,0,75,3.5
304.0,306.0,59,B3,2.0,1,76,0.0
304.0,306.0,71,B4,2.0,0,76,0.0
304.0,305.0,83,B5,1.0,0,76,0.0
304.0,306.0,64,E4,2.0,1,76,0.0
304.0,306.0,67,G4,2.0,1,76,0.0
305.0,305.5,79,G5,0.5,0,76,1.0
305.5,306.0,76,E5,0.5,0,76,1.5
306.0,307.0,81,A5,1.0,0,76,2.0
306.0,308.0,69,A4,2.0,0,76,2.0
306.0,308.0,59,B3,2.0,1,76,2.0
306.0,308.0,63,D#4,2.0,1,76,2.0
306.0,308.0,66,F#4,2.0,1,76,2.0
307.0,307.5,78,F#5,0.5,0,76,3.0
307.5,308.0,75,D#5,0.5,0,76,3.5
308.0,316.0,52,E3,8.0,1,77,0.0
308.0,311.0,76,E5,3.0,0,77,0.0
308.0,310.0,64,E4,2.0,1,77,0.0
310.0,312.0,56,G#3,2.0,1,77,2.0
310.0,312.0,59,B3,2.0,1,77,2.0
310.0,312.0,62,D4,2.0,1,77,2.0
311.0,311.25,76,E5,0.25,0,77,3.0
311.25,311.5,74,D5,0.25,0,77,3.25
311.5,311.75,72,C5,0.25,0,77,3.5
311.75,312.0,71,B4,0.25,0,77,3.75
312.0,314.0,57,A3,2.0,1,78,0.0
312.0,312.25,72,C5,0.25,0,78,0.0
312.0,314.0,60,C4,2.0,1,78,0.0
312.25,312.5,71,B4,0.25,0,78,0.25
312.5,312.75,69,A4,0.25,0,78,0.5
312.75,313.0,68,G#4,0.25,0,78,0.75
313.0,313.25,69,A4,0.25,0,78,1.0
313.25,313.5,71,B4,0.25,0,78,1.25
313.5,313.75,72,B#4,0.25,0,78,1.5
313.75,314.0,74,D5,0.25,0,78,1.75
314.0,314.25,76,E5,0.25,0,78,2.0
314.0,316.0,62,D4,2.0,1,78,2.0
314.0,316.0,59,B3,2.0,1,78,2.0
314.0,316.0,56,G#3,2.0,1,78,2.0
314.25,314.5,77,F5,0.25,0,78,2.25
314.5,314.75,76,E5,0.25,0,78,2.5
314.75,315.0,75,D#5,0.25,0,78,2.75
315.0,315.25,76,E5,0.25,0,78,3.0
315.25,315.5,74,D5,0.25,0,78,3.25
315.5,315.75,72,C5,0.25,0,78,3.5
315.75,316.0,71,B4,0.25,0,78,3.75
316.0,316.25,72,C5,0.25,0,79,0.0
316.0,317.0,60,C4,1.0,1,79,0.0
316.0,317.0,57,A3,1.0,1,79,0.0
316.25,316.5,74,D5,0.25,0,79,0.25
316.5,316.75,72,C5,0.25,0,79,0.5
316.75,317.0,71,B4,0.25,0,79,0.75
317.0,317.25,69,A4,0.25,0,79,1.0
317.25,317.5,68,G#4,0.25,0,79,1.25
317.5,317.75,69,A4,0.25,0,79,1.5
317.75,318.0,71,B4,0.25,0,79,1.75
318.0,320.0,54,F#3,2.0,1,79,2.0
318.0,320.0,48,C3,2.0,1,79,2.0
318.0,320.0,45,A2,2.0,1,79,2.0
318.0,319.0,72,C5,1.0,0,79,2.0
318.0,320.0,60,C4,2.0,0,79,2.0
318.0,320.0,57,A3,2.0,1,79,2.0
319.0,319.5,69,A4,0.5,0,79,3.0
319.5,320.0,66,F#4,0.5,0,79,3.5
320.0,322.0,52,E3,2.0,1,80,0.0
320.0,322.0,55,G3,2.0,1,80,0.0
